match_id,match_num,jc_date,league_name_jc,home_team_cn,away_team_cn,full_score_raw,half_score_raw,hcp_sp_home_now,hcp_sp_draw_now,hcp_sp_away_now,hcp_line_now,bettingSingle,poolStatus,hcp_p_home_now,hcp_p_draw_now,hcp_p_away_now,hcp_p_home_minus_away_now,home_team_fbref,away_team_fbref,home_GF,home_GA,home_xG,home_xGA,home_Pts,home_Home.xG,home_Home.xGA,home_Away.xG,home_Away.xGA,home_def_strength,home_off_buildup,home_tempo,away_GF,away_GA,away_xG,away_xGA,away_Pts,away_Home.xG,away_Home.xGA,away_Away.xG,away_Away.xGA,away_def_strength,away_off_buildup,away_tempo,tempo_diff,bonus_isCancel,spf_sp_home_open,spf_sp_draw_open,spf_sp_away_open,spf_sp_home_close,spf_sp_draw_close,spf_sp_away_close,spf_p_home_close,spf_p_draw_close,spf_p_away_close,spf_p_home_minus_away_close,hcp_sp_home_open,hcp_sp_draw_open,hcp_sp_away_open,hcp_line_open,hcp_sp_home_close,hcp_sp_draw_close,hcp_sp_away_close,hcp_line_close,hcp_p_home_close,hcp_p_draw_close,hcp_p_away_close,hcp_p_home_minus_away_close,bonus_score,home_team_short_name,away_team_short_name,home_goal_avg_cnt,away_goal_avg_cnt,home_goal_avg_ratio,away_goal_avg_ratio,home_loss_goal_avg_cnt,away_loss_goal_avg_cnt,home_loss_goal_avg_ratio,away_loss_goal_avg_ratio,home_win_cnt,home_draw_cnt,home_loss_cnt,away_win_cnt,away_draw_cnt,away_loss_cnt,home_score_ratio,away_score_ratio,total_leg_cnt,same_home_win_cnt,same_home_draw_cnt,same_home_loss_cnt,same_away_win_cnt,same_away_draw_cnt,same_away_loss_cnt,same_home_score_ratio,same_away_score_ratio,home_win_rate,away_win_rate,home_away_goal_diff,home_away_loss_goal_diff,home_goals,away_goals,goal_diff,total_goals,result_1x2,ou25_result
2035909,3014,2025-12-11,欧洲冠军联赛,毕尔巴鄂竞技,巴黎圣日尔曼,0:0,0:0,4.33,3.8,1.58,1.0,1,Payout,0.20491887205881348,0.23349966210912165,0.5615814658320647,-0.3566625937732512,,Paris S G,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.55,3.9,1.53,4.33,3.8,1.58,0.20491887205881348,0.23349966210912165,0.5615814658320647,-0.3566625937732512,2.18,3.5,2.6,1.0,2.09,3.6,2.7,1.0,0.42469524184034607,0.24655918206842312,0.3287455760912308,0.09594966574911529,0:0,毕尔巴鄂,巴黎圣曼,0.9,2.9,23.7,76.3,1.4,1.1,56.0,44.0,4,1,5,7,1,2,43.0,73.0,10,4,1,5,6,2,2,43.0,67.0,0.4,0.7,-2.0,0.2999999999999998,0.0,0.0,0.0,0.0,D,0.0
2035908,3013,2025-12-11,欧洲冠军联赛,布鲁日,阿森纳,0:3,0:1,7.8,5.2,1.24,1.0,0,Payout,0.11376146788990828,0.1706422018348624,0.7155963302752295,-0.6018348623853212,,Arsenal,,,,,,,,,,,,,40.0,14.0,35.8,14.8,49.0,20.0,6.5,15.8,8.3,-0.8007002270874282,1.9322216183457257,2.6232642526408423,,0.0,7.75,5.15,1.24,7.8,5.2,1.24,0.11376146788990828,0.1706422018348624,0.7155963302752295,-0.6018348623853212,3.25,3.75,1.8,1.0,3.28,3.75,1.8,1.0,0.2704977157970666,0.2365953354171676,0.4929069487857658,-0.2224092329886992,0:3,布鲁日,阿森纳,1.7,2.1,44.7,55.3,1.4,0.7,66.7,33.3,5,1,4,7,2,1,53.0,77.0,10,7,2,1,6,2,2,77.0,67.0,0.5,0.7,-0.40000000000000013,0.7,0.0,3.0,-3.0,3.0,A,1.0
2035907,3012,2025-12-11,欧洲冠军联赛,多特蒙德,博德闪耀,2:2,1:1,1.22,5.65,7.65,-1.0,0,Payout,0.7270578736217062,0.1569930275784923,0.1159490987998015,0.6111087748219046,Dortmund,Bod? Glimt,32.0,15.0,25.2,16.2,36.0,12.3,6.4,13.0,9.8,-2.132010039770686,-0.09554727704724104,0.78017687284041,,,,,,,,,,,,,,0.0,1.23,5.55,7.35,1.22,5.65,7.65,0.7270578736217062,0.1569930275784923,0.1159490987998015,0.6111087748219046,1.73,3.95,3.35,-1.0,1.7,4.05,3.42,-1.0,0.5216949152542373,0.21898305084745764,0.25932203389830505,0.26237288135593223,2:2,多特蒙德,博德闪耀,1.6,2.7,37.2,62.8,1.1,1.5,42.3,57.7,5,3,2,6,0,4,60.0,60.0,10,6,2,2,5,2,3,67.0,57.0,0.5,0.6,-1.1,-0.3999999999999999,2.0,2.0,0.0,4.0,D,1.0
2035906,3011,2025-12-11,欧洲冠军联赛,尤文图斯,帕福斯,2:0,0:0,,,,-2.0,0,,,,,,Juventus,,32.0,16.0,33.1,16.7,39.0,19.8,8.4,13.3,8.3,-2.6373978229686323,1.9388162819583765,2.57955773684557,,,,,,,,,,,,,,0.0,,,,,,,,,,,2.07,3.88,2.57,-2.0,2.14,3.85,2.5,-2.0,0.41462048763677095,0.23046437494615318,0.354915137417076,0.059705350219694975,2:0,尤文图斯,帕福斯,1.5,1.6,48.4,51.6,1.0,0.9,52.6,47.4,5,3,2,5,4,1,60.0,63.0,10,5,5,0,6,3,1,67.0,70.0,0.5,0.5,-0.10000000000000009,0.09999999999999998,2.0,0.0,2.0,2.0,H,0.0
2035905,3010,2025-12-11,欧洲冠军联赛,勒沃库森,纽卡斯尔联,2:2,1:0,2.8,3.45,2.09,1.0,1,Payout,0.31732863901419295,0.2575420838376059,0.42512927714820115,-0.1078006381340082,Leverkusen,Newcastle Utd,34.0,24.0,29.0,20.4,29.0,16.9,7.6,12.1,12.8,-3.888233720525587,-0.3202843740774968,1.7055091641341682,32.0,27.0,31.0,23.3,32.0,21.1,13.3,9.9,10.0,1.3561532580486109,1.4077240886727822,0.6775484187384476,1.0279607453957205,0.0,2.86,3.45,2.04,2.8,3.45,2.09,0.31732863901419295,0.2575420838376059,0.42512927714820115,-0.1078006381340082,1.59,3.95,4.05,1.0,1.56,4.0,4.25,1.0,0.5691329092735186,0.22196183461667224,0.20890525610980917,0.3602276531637094,2:2,勒沃库森,纽卡斯尔,1.7,1.9,47.2,52.8,0.9,1.4,39.1,60.9,6,1,3,6,1,3,63.0,63.0,10,5,2,3,2,4,4,57.0,33.0,0.6,0.6,-0.19999999999999996,-0.4999999999999999,2.0,2.0,0.0,4.0,D,1.0
2035904,3009,2025-12-11,英格兰冠军联赛,伊普斯维奇,斯托克城,1:0,1:0,1.48,3.9,5.15,-1.0,0,Payout,0.5999283132710057,0.22766510349771504,0.17240658323127933,0.4275217300397264,Ipswich Town,Stoke City,42.0,24.0,40.6,22.1,44.0,24.8,9.4,15.7,12.7,1.0581685365084397,3.611828192848754,2.2709227841494593,32.0,23.0,29.1,32.0,40.0,12.3,11.3,16.8,20.8,1.3358508833161975,1.5983827482054915,1.1753105660012182,1.095612218148241,0.0,1.54,3.65,4.85,1.48,3.9,5.15,0.5999283132710057,0.22766510349771504,0.17240658323127933,0.4275217300397264,2.65,3.48,2.15,-1.0,2.55,3.35,2.3,-1.0,0.34844544940644434,0.2652345958168456,0.38631995477671,-0.037874505370265654,1:0,伊普斯,斯托克城,1.7,1.5,53.1,46.9,0.9,1.2,42.9,57.1,5,3,2,5,0,5,60.0,50.0,10,5,4,1,4,2,4,63.0,47.0,0.5,0.5,0.19999999999999996,-0.29999999999999993,1.0,0.0,1.0,1.0,H,0.0
2035903,3008,2025-12-11,英格兰冠军联赛,德比郡,米尔沃尔,1:1,0:0,2.5,2.96,2.57,-1.0,0,Payout,0.354942563059322,0.2997825701514544,0.3452748667892237,0.00966769627009828,Derby County,Millwall,35.0,35.0,26.2,32.8,35.0,15.3,15.8,10.9,16.9,4.178169917695241,-0.3129653762289826,-1.0836674036906713,29.0,33.0,32.6,30.7,43.0,18.6,14.7,14.1,16.0,4.8256191922296985,1.6255714243709787,-0.5318706985383577,-0.5517967051523136,0.0,2.38,2.8,2.85,2.5,2.96,2.57,0.354942563059322,0.2997825701514544,0.3452748667892237,0.00966769627009828,5.6,3.98,1.43,-1.0,6.0,4.15,1.39,-1.0,0.14787802658394963,0.2137995565069151,0.6383224169091352,-0.4904443903251855,1:1,德比郡,米尔沃尔,1.5,1.4,51.7,48.3,1.3,1.3,50.0,50.0,6,0,4,6,2,2,60.0,67.0,10,3,3,4,4,4,2,40.0,53.0,0.6,0.6,0.10000000000000009,0.0,1.0,1.0,0.0,2.0,D,0.0
2035902,3007,2025-12-11,英格兰冠军联赛,布里斯托尔城,莱切斯特城,2:2,0:2,2.12,3.02,3.1,-1.0,0,Payout,0.41913647678229254,0.29422825522465573,0.2866352679930517,0.13250120878924082,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.15,3.15,2.88,2.12,3.02,3.1,0.41913647678229254,0.29422825522465573,0.2866352679930517,0.13250120878924082,4.65,3.9,1.52,-1.0,4.8,3.6,1.56,-1.0,0.18483412322274884,0.24644549763033177,0.5687203791469194,-0.3838862559241706,2:2,布城,莱切斯特,1.1,1.2,47.8,52.2,1.1,1.6,40.7,59.3,5,1,4,3,2,5,53.0,37.0,10,4,2,4,4,2,4,47.0,47.0,0.5,0.3,-0.09999999999999987,-0.5,2.0,2.0,0.0,4.0,D,1.0
2035901,3006,2025-12-11,欧洲冠军联赛,比利亚雷亚尔,哥本哈根,2:3,0:1,1.31,4.7,6.65,-1.0,0,Payout,0.6776372131343026,0.18887335089488008,0.1334894359708175,0.5441477771634851,Villarreal,,37.0,17.0,29.8,21.1,41.0,17.8,11.1,12.0,10.0,0.3721259070096543,0.32559688633574396,0.6953455728450683,,,,,,,,,,,,,,0.0,1.29,4.75,6.95,1.31,4.7,6.65,0.6776372131343026,0.18887335089488008,0.1334894359708175,0.5441477771634851,1.98,3.58,2.9,-1.0,2.05,3.58,2.78,-1.0,0.43289372955668454,0.24788607418748693,0.31922019625582854,0.113673533300856,2:3,比利亚雷,哥本哈根,2.1,1.5,58.3,41.7,0.8,1.7,32.0,68.0,7,1,2,5,1,4,73.0,53.0,10,7,2,1,4,0,6,77.0,40.0,0.7,0.5,0.6000000000000001,-0.8999999999999999,2.0,3.0,-1.0,5.0,A,1.0
2035900,3005,2025-12-11,欧洲冠军联赛,卡拉巴赫,阿贾克斯,2:4,1:1,2.03,3.55,2.85,-1.0,0,Payout,0.43780696250459766,0.25035158700967136,0.3118414504857309,0.12596551201886674,,Ajax,,,,,,,,,,,,,35.0,24.0,28.6,27.3,33.0,15.1,11.0,13.5,16.3,-1.7283975945055083,1.6352635816395553,2.322089858422378,,0.0,1.94,3.55,3.02,2.03,3.55,2.85,0.43780696250459766,0.25035158700967136,0.3118414504857309,0.12596551201886674,3.7,3.8,1.68,-1.0,4.05,3.95,1.6,-1.0,0.21946349509506036,0.22501953294556815,0.5555169719593714,-0.3360534768643111,2:4,卡拉巴赫,阿贾克斯,1.7,1.3,56.7,43.3,1.0,2.3,30.3,69.7,5,3,2,2,2,6,60.0,27.0,10,7,3,0,2,4,4,80.0,33.0,0.5,0.2,0.3999999999999999,-1.2999999999999998,2.0,4.0,-2.0,6.0,A,1.0
2035939,3004,2025-12-11,杯赛,蓝十字,弗拉门戈,1:2,1:1,5.5,3.77,1.47,1.0,0,Payout,0.16128037157433087,0.2352896667530026,0.6034299616726665,-0.44214959009833565,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.95,3.72,1.52,5.5,3.77,1.47,0.16128037157433087,0.2352896667530026,0.6034299616726665,-0.44214959009833565,2.21,3.33,2.66,1.0,2.32,3.15,2.64,1.0,0.38236592363716615,0.28161553740896045,0.33601853895387324,0.046347384683292914,1:2,蓝十字,弗拉门戈,1.7,2.3,42.5,57.5,0.9,1.1,45.0,55.0,5,4,1,6,3,1,63.0,70.0,10,7,2,1,3,4,3,77.0,43.0,0.5,0.6,-0.5999999999999999,-0.20000000000000007,1.0,2.0,-1.0,3.0,A,1.0
2035899,3003,2025-12-10,亚洲冠军乙级联赛,雪兰莪,狮城水手,0:1,0:0,2.76,3.85,1.98,1.0,1,Payout,0.32145839131644866,0.23044809351516835,0.44809351516838297,-0.12663512385193432,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.28,4.3,1.51,2.76,3.85,1.98,0.32145839131644866,0.23044809351516835,0.44809351516838297,-0.12663512385193432,2.23,3.65,2.47,1.0,1.64,4.3,3.53,1.0,0.5417163332167508,0.20660808987801657,0.2516755769052327,0.29004075631151816,0:1,雪兰莪,狮城水手,1.9,3.1,38.0,62.0,1.6,1.0,61.5,38.5,3,4,3,7,1,2,43.0,73.0,10,5,2,3,6,2,2,57.0,67.0,0.3,0.7,-1.2000000000000002,0.6000000000000001,0.0,1.0,-1.0,1.0,A,0.0
2035898,3002,2025-12-10,亚洲冠军乙级联赛,万隆,曼谷联,1:0,1:0,1.61,3.7,4.25,-1.0,0,Payout,0.5512804781854195,0.2398815053725744,0.20883801644200597,0.34244246174341353,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.47,4.15,4.8,1.61,3.7,4.25,0.5512804781854195,0.2398815053725744,0.20883801644200597,0.34244246174341353,2.46,3.55,2.27,-1.0,2.84,3.65,2.0,-1.0,0.31268739826951086,0.24329649618778376,0.44401610554270543,-0.13132870727319457,1:0,万隆,曼谷联,2.3,2.1,52.3,47.7,0.7,0.9,43.8,56.3,9,0,1,5,4,1,90.0,63.0,10,9,1,0,5,4,1,93.0,63.0,0.9,0.5,0.19999999999999973,-0.20000000000000007,1.0,0.0,1.0,1.0,H,0.0
2035897,3001,2025-12-10,亚洲冠军精英联赛,首尔FC,墨尔本城,1:1,1:0,1.75,3.55,3.65,-1.0,1,Payout,0.5069940330627017,0.24992663601682483,0.24307933092047343,0.26391470214222834,FC Seoul,Melb City,,,,,,,,,,,,,12.0,11.0,,,17.0,,,,,-0.5551419740824606,,0.6415323212401082,,0.0,1.57,3.6,4.65,1.75,3.55,3.65,0.5069940330627017,0.24992663601682483,0.24307933092047343,0.26391470214222834,2.82,3.35,2.1,-1.0,3.4,3.56,1.81,-1.0,0.26085759626906757,0.24913365935809823,0.4900087443728341,-0.22915114810376652,1:1,首尔FC,墨尔本城,1.2,1.5,44.4,55.6,1.6,0.7,69.6,30.4,2,3,5,6,3,1,30.0,70.0,10,4,3,3,4,3,3,50.0,50.0,0.2,0.6,-0.30000000000000004,0.9000000000000001,1.0,1.0,0.0,2.0,D,0.0
2035896,2018,2025-12-10,英格兰冠军联赛,女王公园巡游者,伯明翰,2:1,1:0,2.75,3.02,2.3,1.0,0,Payout,0.3219317760474601,0.29314979606970704,0.38491842788283276,-0.06298665183537266,QPR,Birmingham City,38.0,39.0,32.6,30.1,38.0,20.2,12.4,12.3,17.7,3.576046106387133,1.477629381608133,0.5099257453778167,35.0,36.0,37.4,28.8,34.0,25.4,12.5,12.0,16.3,1.7524929234307667,2.881562246109009,1.3428928347651277,-0.832967089387311,0.0,2.7,3.12,2.28,2.75,3.02,2.3,0.3219317760474601,0.29314979606970704,0.38491842788283276,-0.06298665183537266,1.47,4.05,4.95,1.0,1.47,4.05,4.95,1.0,0.6024340770791075,0.21866125760649088,0.1789046653144016,0.4235294117647058,2:1,女王巡游,伯明翰,1.2,2.0,37.5,62.5,1.5,1.2,55.6,44.4,4,1,5,5,1,4,43.0,53.0,10,4,2,4,2,2,6,47.0,27.0,0.4,0.5,-0.8,0.30000000000000004,2.0,1.0,1.0,3.0,H,1.0
2035895,2017,2025-12-10,欧洲冠军联赛,托特纳姆热刺,布拉格斯拉维亚,3:0,1:0,1.31,4.35,7.35,-1.0,0,Payout,0.675958519646085,0.2035645197095107,0.12047696064440429,0.5554815590016807,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.29,4.45,7.75,1.31,4.35,7.35,0.675958519646085,0.2035645197095107,0.12047696064440429,0.5554815590016807,2.0,3.47,2.94,-1.0,1.98,3.61,2.88,-1.0,0.44723190089043746,0.24529616724738676,0.30747193186217575,0.1397599690282617,3:0,热刺,斯拉维亚,1.8,1.9,48.6,51.4,1.8,0.8,69.2,30.8,3,2,5,6,3,1,37.0,70.0,10,4,2,4,5,4,1,47.0,63.0,0.3,0.6,-0.09999999999999987,1.0,3.0,0.0,3.0,3.0,H,1.0
2035894,2016,2025-12-10,欧洲冠军联赛,国际米兰,利物浦,0:1,0:0,1.86,3.7,3.11,-1.0,1,Payout,0.47601515703081054,0.23929410596683987,0.28469073700234976,0.19132442002846078,Inter,Liverpool,43.0,17.0,35.3,16.3,46.0,21.2,8.6,14.2,7.7,-2.619261967027606,2.904632419080724,2.443142596588118,32.0,28.0,31.9,23.8,35.0,16.1,10.3,15.7,13.5,0.35352361543095356,2.7674564847669343,2.792688198012703,-0.34954560142458524,0.0,1.96,3.5,3.0,1.86,3.7,3.11,0.47601515703081054,0.23929410596683987,0.28469073700234976,0.19132442002846078,3.8,3.8,1.66,-1.0,3.43,3.85,1.73,-1.0,0.2581599153485091,0.22999701549230808,0.5118430691591828,-0.2536831538106737,0:1,国际米兰,利物浦,2.2,1.2,64.7,35.3,0.9,2.0,31.0,69.0,7,0,3,3,2,5,70.0,37.0,10,8,0,2,4,1,5,80.0,43.0,0.7,0.3,1.0000000000000002,-1.1,0.0,1.0,-1.0,1.0,A,0.0
2035893,2015,2025-12-10,欧洲冠军联赛,PSV埃因霍温,马德里竞技,2:3,1:1,2.75,3.5,2.09,1.0,1,Payout,0.32242424242424245,0.2533333333333333,0.42424242424242425,-0.10181818181818181,PSV Eindhoven,Atlético Madrid,57.0,22.0,37.8,22.0,49.0,22.1,11.7,15.7,10.3,-0.19793722423802576,3.3786499988057623,4.73074817337677,34.0,17.0,30.4,22.3,38.0,20.3,8.4,10.1,13.8,0.14004744184654225,1.1085163116872898,1.2008143438242525,3.5299338295525176,0.0,3.0,3.5,1.96,2.75,3.5,2.09,0.32242424242424245,0.2533333333333333,0.42424242424242425,-0.10181818181818181,1.66,3.85,3.75,1.0,1.57,4.05,4.1,1.0,0.5647863131579395,0.21894185473036173,0.2162718321116988,0.3485144810462407,2:3,埃因霍温,马竞,3.2,1.7,65.3,34.7,1.0,1.1,47.6,52.4,9,1,0,7,0,3,93.0,70.0,10,7,1,2,2,3,5,73.0,30.0,0.9,0.7,1.5000000000000002,-0.10000000000000009,2.0,3.0,-1.0,5.0,A,1.0
2035892,2014,2025-12-10,欧洲冠军联赛,摩纳哥,加拉塔萨雷,1:0,0:0,1.78,3.85,3.25,-1.0,0,Payout,0.49750501978091893,0.2300153078467625,0.2724796723723187,0.22502534740860025,Monaco,,27.0,30.0,31.5,28.9,23.0,17.5,12.9,14.0,16.0,-0.24638307460068776,0.22362617088842884,0.19231992134601666,,,,,,,,,,,,,,0.0,1.93,3.75,2.9,1.78,3.85,3.25,0.49750501978091893,0.2300153078467625,0.2724796723723187,0.22502534740860025,3.52,4.0,1.68,-1.0,3.25,3.85,1.78,-1.0,0.2724796723723187,0.2300153078467625,0.49750501978091893,-0.22502534740860025,1:0,摩纳哥,加拉塔萨,1.2,1.8,40.0,60.0,1.5,1.0,60.0,40.0,4,2,4,6,2,2,47.0,67.0,10,5,3,2,7,1,2,60.0,73.0,0.4,0.6,-0.6000000000000001,0.5,1.0,0.0,1.0,1.0,H,0.0
2035891,2013,2025-12-10,欧洲冠军联赛,圣吉尔联合,马赛,2:3,1:2,2.95,3.35,2.04,1.0,0,Payout,0.30060040906991575,0.2647078229123139,0.4346917680177703,-0.13409135894785457,,Marseille,,,,,,,,,,,,,36.0,17.0,30.5,20.6,32.0,18.9,10.8,11.7,9.8,-3.3215669665944167,0.8049680712374939,1.7677943291704659,,0.0,2.9,3.4,2.04,2.95,3.35,2.04,0.30060040906991575,0.2647078229123139,0.4346917680177703,-0.13409135894785457,1.6,3.85,4.1,1.0,1.58,3.9,4.2,1.0,0.5613818630475015,0.22743162656796218,0.21118651038453626,0.3501953526629652,2:3,圣吉联合,马赛,1.7,1.7,50.0,50.0,0.8,1.2,40.0,60.0,6,2,2,4,2,4,67.0,47.0,10,7,1,2,4,0,6,73.0,40.0,0.6,0.4,0.0,-0.3999999999999999,2.0,3.0,-1.0,5.0,A,1.0
2035890,2012,2025-12-10,欧洲冠军联赛,亚特兰大,切尔西,2:1,0:1,3.1,3.45,1.94,1.0,1,Payout,0.2860011964789334,0.25698658234338945,0.45701222117767715,-0.17101102469874374,Atalanta,Chelsea,25.0,19.0,28.8,19.3,31.0,19.0,9.9,9.8,9.4,-1.148718971754395,1.4179629451455562,1.5003815179913906,34.0,24.0,36.8,28.4,31.0,18.1,13.5,18.7,15.0,-0.45750316812556285,2.0495860241461874,2.2146663616158255,-0.7142848436244349,0.0,3.0,3.38,2.0,3.1,3.45,1.94,0.2860011964789334,0.25698658234338945,0.45701222117767715,-0.17101102469874374,1.63,3.77,4.0,1.0,1.66,3.75,3.85,1.0,0.5336647753525422,0.23623560722272535,0.23009961742473245,0.30356515792780975,2:1,亚特兰大,切尔西,1.4,1.8,43.8,56.3,1.2,1.1,52.2,47.8,4,2,4,5,3,2,47.0,60.0,10,4,5,1,5,2,3,57.0,57.0,0.4,0.5,-0.40000000000000013,0.09999999999999987,2.0,1.0,1.0,3.0,H,1.0
2035889,2011,2025-12-10,欧洲冠军联赛,巴塞罗那,法兰克福,2:1,0:1,,,,-2.0,0,,,,,,Barcelona,Eint Frankfurt,53.0,20.0,43.3,24.9,49.0,21.7,7.5,21.6,17.4,-1.7868204327715036,3.6908188826724007,5.111895867056881,35.0,36.0,23.8,21.7,26.0,12.6,9.0,11.2,12.7,-2.254077472931314,-0.4320437653828988,0.8366703554965502,4.275225511560331,0.0,,,,,,,,,,,1.94,4.4,2.59,-2.0,1.79,4.5,2.87,-2.0,0.4946892248528189,0.19677638055256574,0.3085343945946153,0.18615483025820362,2:1,巴萨,法兰克福,3.2,1.1,74.4,25.6,1.7,2.0,45.9,54.1,7,1,2,3,4,3,73.0,43.0,10,9,0,1,4,3,3,90.0,50.0,0.7,0.3,2.1,-0.30000000000000004,2.0,1.0,1.0,3.0,H,1.0
2035888,2010,2025-12-10,英格兰冠军联赛,谢菲尔德联,诺维奇,1:1,0:0,1.36,4.4,6.0,-1.0,0,Payout,0.6511444356748224,0.20126282557221783,0.14759273875295975,0.5035516969218626,Sheffield Utd,Norwich City,36.0,38.0,40.5,29.6,32.0,22.6,11.8,18.0,17.7,3.384225530546797,2.723671124977603,1.078356194582572,28.0,39.0,33.8,42.0,24.0,16.8,17.7,17.0,24.3,4.439112898988021,2.277946258770494,0.5128548850406042,0.5655013095419678,0.0,1.53,3.8,4.7,1.36,4.4,6.0,0.6511444356748224,0.20126282557221783,0.14759273875295975,0.5035516969218626,2.65,3.55,2.13,-1.0,2.27,3.35,2.57,-1.0,0.39049070433011757,0.26460116382966176,0.3449081318402206,0.045582572489896944,1:1,谢菲联,诺维奇,2.1,1.0,67.7,32.3,1.2,1.8,40.0,60.0,6,1,3,1,2,7,63.0,17.0,10,3,1,6,2,3,5,33.0,30.0,0.6,0.1,1.1,-0.6000000000000001,1.0,1.0,0.0,2.0,D,0.0
2035887,2009,2025-12-10,英格兰冠军联赛,查尔顿,米德尔斯堡,1:2,0:2,3.38,3.2,1.92,1.0,0,Payout,0.2620087336244542,0.27674672489082974,0.4612445414847162,-0.19923580786026202,Charlton Ath,Middlesbrough,25.0,32.0,25.3,32.8,29.0,12.1,13.8,13.3,19.0,3.3607772278577595,-0.15434216420411545,-1.710015607061413,37.0,26.0,31.6,24.7,46.0,16.3,14.1,15.4,10.6,3.2867318317758634,3.461919483165814,2.5234913020548335,-4.2335069091162465,0.0,3.12,3.15,2.04,3.38,3.2,1.92,0.2620087336244542,0.27674672489082974,0.4612445414847162,-0.19923580786026202,1.61,3.66,4.25,1.0,1.67,3.65,3.9,1.0,0.5302959748169949,0.24262856929983048,0.2270754558831747,0.3032205189338202,1:2,查尔顿,米堡,1.0,1.6,38.5,61.5,1.7,1.4,54.8,45.2,3,2,5,5,3,2,37.0,60.0,10,6,2,2,4,4,2,67.0,53.0,0.3,0.5,-0.6000000000000001,0.30000000000000004,1.0,2.0,-1.0,3.0,A,1.0
2035886,2008,2025-12-10,英格兰冠军联赛,斯旺西,朴次茅斯,1:0,0:0,1.9,3.15,3.5,-1.0,0,Payout,0.46597633136094674,0.28106508875739644,0.2529585798816568,0.21301775147928992,Swansea City,,27.0,33.0,22.8,30.9,32.0,12.3,14.3,10.5,16.6,3.727078105201062,1.2968023377562423,0.937000146295822,,,,,,,,,,,,,,0.0,1.99,3.1,3.3,1.9,3.15,3.5,0.46597633136094674,0.28106508875739644,0.2529585798816568,0.21301775147928992,4.2,3.65,1.62,-1.0,3.9,3.55,1.69,-1.0,0.2269486107696091,0.24932382591590854,0.5237275633144824,-0.29677895254487335,1:0,斯旺西,朴次茅斯,1.1,0.8,57.9,42.1,2.0,1.6,55.6,44.4,2,1,7,2,2,6,23.0,27.0,10,3,2,5,2,4,4,37.0,33.0,0.2,0.2,0.30000000000000004,0.3999999999999999,1.0,0.0,1.0,1.0,H,0.0
2035885,2007,2025-12-10,英格兰冠军联赛,布莱克本,牛津联,1:1,0:1,1.6,3.4,4.75,-1.0,0,Payout,0.553271668379582,0.26036313806097977,0.18636519355943815,0.3669064748201438,Blackburn,Oxford United,24.0,30.0,33.9,26.8,28.0,18.4,14.2,15.5,12.7,4.290866053252691,1.5631469172107486,0.18071349808959866,25.0,35.0,25.5,32.8,22.0,14.6,14.4,11.0,18.4,5.676961459293411,0.5368239321183524,-1.568227357459657,1.7489408555492556,0.0,1.66,3.35,4.4,1.6,3.4,4.75,0.553271668379582,0.26036313806097977,0.18636519355943815,0.3669064748201438,3.05,3.4,1.97,-1.0,3.08,3.25,2.01,-1.0,0.28735379377389114,0.2723229799457184,0.4403232262803905,-0.15296943250649936,1:1,布莱克本,牛津联,1.1,1.0,52.4,47.6,1.2,1.4,46.2,53.8,4,2,4,3,3,4,47.0,40.0,10,1,2,7,2,2,6,17.0,27.0,0.4,0.3,0.10000000000000009,-0.19999999999999996,1.0,1.0,0.0,2.0,D,0.0
2035884,2006,2025-12-10,英格兰冠军联赛,南安普敦,西布罗姆维奇,3:2,3:0,1.62,3.8,4.02,-1.0,0,Payout,0.5466569330527762,0.23304848198565722,0.22029458496156656,0.3263623480912096,,West Brom,,,,,,,,,,,,,29.0,35.0,31.8,28.1,31.0,16.6,8.9,15.2,19.2,2.430550965406144,2.315470309998265,1.0270214732487934,,0.0,1.79,3.45,3.56,1.62,3.8,4.02,0.5466569330527762,0.23304848198565722,0.22029458496156656,0.3263623480912096,3.35,3.6,1.81,-1.0,2.94,3.55,1.97,-1.0,0.30115449374093006,0.2494068201685449,0.44943868609052506,-0.148284192349595,3:2,南安普敦,西布罗姆,2.0,1.2,62.5,37.5,1.4,1.5,48.3,51.7,5,1,4,3,2,5,53.0,37.0,10,4,4,2,3,0,7,53.0,30.0,0.5,0.3,0.8,-0.10000000000000009,3.0,2.0,1.0,5.0,H,1.0
