Date,Home,Away,Score,xG,xG.1,HomeGoals,AwayGoals
2026-02-21,Southampton,Charlton Ath,,,,,
2026-02-21,Watford,Derby County,,,,,
2026-02-22,Sheffield Utd,Sheffield Weds,,,,,
,,,,,,,
2026-02-24,Blackburn,Bristol City,,,,,
2026-02-24,Wrexham,Portsmouth,,,,,
2026-02-24,Middlesbrough,Leicester City,,,,,
2026-02-24,Swansea City,Preston,,,,,
2026-02-24,West Brom,Charlton Ath,,,,,
2026-02-24,Hull City,Derby County,,,,,
2026-02-24,Watford,Ipswich Town,,,,,
2026-02-24,Southampton,QPR,,,,,
,Home,Away,Score,,,,
2026-02-25,Sheffield Utd,Coventry City,,,,,
2026-02-25,Norwich City,Sheffield Weds,,,,,
2026-02-25,Millwall,Birmingham City,,,,,
2026-02-25,Stoke City,Oxford United,,,,,
,,,,,,,
2026-02-27,Bristol City,Watford,,,,,
2026-02-28,Derby County,Blackburn,,,,,
2026-02-28,Leicester City,Norwich City,,,,,
2026-02-28,Portsmouth,Hull City,,,,,
