Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,16,Fri,2024-02-09,19:15 (16:45),Adelaide,3–3,Perth Glory,8135,Coopers Stadium,Ben Abraham,Match Report,
Regular season,16,Sat,2024-02-10,17:00 (15:00),Brisbane,5–1,Melb City,7288,Suncorp Stadium,Alex King,Match Report,
Regular season,16,Sat,2024-02-10,17:30 (12:30),Wellington,2–0,Western United,6434,Sky Stadium,Adam Bavcar,Match Report,
Regular season,16,Sat,2024-02-10,17:30 (14:30),Melb Victory,0–1,Macarthur FC,10737,AAMI Park,Tim Danaskos,Match Report,
Regular season,16,Sat,2024-02-10,19:45 (16:45),Central Coast,1–3,Sydney FC,11379,Industree Group Stadium,Jonathan Barreiro,Match Report,
Regular season,16,Sun,2024-02-11,17:00 (14:00),W Sydney,3–3,Newcastle,9967,CommBank Stadium,Shaun Evans,Match Report,
,,,,,,,,,,,,
Regular season,17,Fri,2024-02-16,19:45 (16:45),Western United,2–0,Newcastle,2947,AAMI Park,Jack Morgan,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,17,Sat,2024-02-17,18:00 (15:00),Sydney FC,2–1,Adelaide,14084,Allianz Stadium,Alex King,Match Report,
Regular season,17,Sat,2024-02-17,19:45 (16:45),Melb City,0–0,Melb Victory,20877,AAMI Park,Alireza Faghani,Match Report,
Regular season,17,Sat,2024-02-17,21:45 (18:45),Perth Glory,3–2,Brisbane,6597,HBF Park,Adam Kersey,Match Report,
Regular season,17,Sun,2024-02-18,17:00 (14:00),Central Coast,1–0,W Sydney,7568,Industree Group Stadium,Daniel Elder,Match Report,
Regular season,17,Sun,2024-02-18,18:00 (15:00),Macarthur FC,1–2,Wellington,3024,Campbelltown Sports Stadium,Shaun Evans,Match Report,
,,,,,,,,,,,,
Regular season,12,Tue,2024-02-20,19:00 (16:00),Melb Victory,2–1,Western United,5442,AAMI Park,Jonathan Barreiro,Match Report,
,,,,,,,,,,,,
Regular season,18,Fri,2024-02-23,18:45 (16:45),Brisbane,2–2,Western United,4992,Suncorp Stadium,Casey Reibelt,Match Report,
Regular season,18,Sat,2024-02-24,17:30 (14:30),Sydney FC,1–1,Melb City,15120,Allianz Stadium,Adam Kersey,Match Report,
Regular season,18,Sat,2024-02-24,19:15 (16:45),Adelaide,1–2,W Sydney,8908,Coopers Stadium,Alex King,Match Report,
Regular season,18,Sat,2024-02-24,21:45 (18:45),Perth Glory,0–0,Wellington,8252,HBF Park,Daniel Elder,Match Report,
Regular season,18,Sun,2024-02-25,17:00 (14:00),Melb Victory,0–1,Central Coast,10203,AAMI Park,Tim Danaskos,Match Report,
Regular season,18,Sun,2024-02-25,17:00 (14:00),Newcastle,2–2,Macarthur FC,4789,McDonald Jones Stadium,Jonathan Barreiro,Match Report,
,,,,,,,,,,,,
Regular season,19,Fri,2024-03-01,19:15 (16:45),Macarthur FC,2–0,Melb City,3452,Campbelltown Sports Stadium,Adam Bavcar,Match Report,
Regular season,19,Sat,2024-03-02,17:00 (14:00),Western United,1–0,Perth Glory,3016,Mars Stadium,Shaun Evans,Match Report,
,,,,,,,,,,,,
Regular season,5,Sat,2024-03-02,18:00 (15:00),Newcastle,0–1,Central Coast,7117,McDonald Jones Stadium,Adam Kersey,Match Report,
,,,,,,,,,,,,
Regular season,19,Sat,2024-03-02,19:45 (16:45),W Sydney,1–4,Sydney FC,27998,CommBank Stadium,Alex King,Match Report,
Regular season,19,Sun,2024-03-03,16:00 (14:00),Brisbane,3–2,Melb Victory,6184,Suncorp Stadium,Daniel Elder,Match Report,
Regular season,19,Sun,2024-03-03,17:00 (12:00),Wellington,3–2,Adelaide,7207,Sky Stadium,Jack Morgan,Match Report,
,,,,,,,,,,,,
Regular season,20,Fri,2024-03-08,19:45 (16:45),W Sydney,1–3,Western United,5784,CommBank Stadium,Ben Abraham,Match Report,
Regular season,20,Sat,2024-03-09,19:00 (16:00),Melb City,1–0,Wellington,4461,AAMI Park,Alex King,Match Report,
Regular season,20,Sat,2024-03-09,19:45 (17:15),Adelaide,1–2,Melb Victory,8731,Coopers Stadium,Alireza Faghani,Match Report,
Regular season,20,Sat,2024-03-09,21:45 (18:45),Perth Glory,2–2,Newcastle,6190,HBF Park,Lachlan Keevers,Match Report,
Regular season,20,Sun,2024-03-10,17:00 (14:00),Sydney FC,1–1,Brisbane,11087,Allianz Stadium,Adam Kersey,Match Report,
Regular season,20,Sun,2024-03-10,17:00 (14:00),Macarthur FC,0–3,Central Coast,4687,Campbelltown Sports Stadium,Daniel Elder,Match Report,
Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
,,,,,,,,,,,,
Regular season,12,Tue,2024-03-12,19:00 (16:00),Melb City,7–0,W Sydney,2182,AAMI Park,Jack Morgan,Match Report,
,,,,,,,,,,,,
Regular season,21,Thu,2024-03-14,19:00 (16:00),Western United,2–2,Melb Victory,3058,AAMI Park,Shane Skinner,Match Report,
Regular season,21,Fri,2024-03-15,19:45 (16:45),Newcastle,0–1,Adelaide,4103,McDonald Jones Stadium,Daniel Elder,Match Report,
Regular season,21,Sat,2024-03-16,15:00 (13:00),Brisbane,1–2,Macarthur FC,3178,Ballymore Stadium,Alex King,Match Report,
Regular season,21,Sat,2024-03-16,16:45,Perth Glory,1–2,W Sydney,5952,HBF Park,Shaun Evans,Match Report,
